,SEASON_YEAR,TEAM_ABBREVIATION_x,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,TEAM_NAME_y,TEAM_ABBREVIATION_y,GP,G,FREQ_x,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS_x,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS_y,TEAM_ID,FREQ_y,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS,FREQ,E_PACE,E_DEF_RATING
47,2022-23,ORL,Orlando Magic,22200249,2022-11-21,ORL @ IND,46.68,92.36,0.505,0.469,0.036,Indiana Pacers,IND,22,22,,28.95,46.45,0.623,0.588,0.035,34.59,59.77,0.579,0.543,0.036,1610612754,,12.09,32.59,0.371,0.358,0.013,0.503,103.8,115.4
48,2022-23,ORL,Orlando Magic,22200236,2022-11-19,ORL @ IND,46.68,92.36,0.505,0.469,0.036,Indiana Pacers,IND,22,22,,28.95,46.45,0.623,0.588,0.035,34.59,59.77,0.579,0.543,0.036,1610612754,,12.09,32.59,0.371,0.358,0.013,0.503,103.8,115.4
55,2022-23,ORL,Orlando Magic,22200227,2022-11-18,ORL @ CHI,39.35,85.09,0.462,0.474,-0.012,Chicago Bulls,CHI,23,23,,19.7,33.78,0.583,0.591,-0.008,25.43,46.96,0.542,0.546,-0.004,1610612741,,13.91,38.13,0.365,0.36,0.005,0.397,100.6,109.4
59,2022-23,ORL,Orlando Magic,22200212,2022-11-16,ORL vs. MIN,42.1,89.0,0.473,0.477,-0.004,Minnesota Timberwolves,MIN,21,21,,22.29,39.29,0.567,0.597,-0.03,31.33,60.14,0.521,0.549,-0.028,1610612750,,10.76,28.86,0.373,0.363,0.01,0.441,103.4,111.1
41,2022-23,ORL,Orlando Magic,22200200,2022-11-14,ORL vs. CHA,42.05,90.09,0.467,0.472,-0.005,Charlotte Hornets,CHA,22,22,,24.86,43.0,0.578,0.587,-0.008,31.77,58.45,0.544,0.543,0.001,1610612766,,10.27,31.64,0.325,0.359,-0.034,0.477,103.3,112.6
29,2022-23,ORL,Orlando Magic,22200177,2022-11-11,ORL vs. PHX,39.86,86.45,0.461,0.477,-0.016,Phoenix Suns,PHX,22,22,,21.82,37.95,0.575,0.597,-0.022,28.27,53.41,0.529,0.551,-0.022,1610612756,,11.59,33.05,0.351,0.361,-0.01,0.439,100.8,110.1
80,2022-23,ORL,Orlando Magic,22200161,2022-11-09,ORL vs. DAL,43.82,90.18,0.486,0.473,0.013,Dallas Mavericks,DAL,22,22,,24.18,40.05,0.604,0.588,0.015,32.27,57.41,0.562,0.543,0.019,1610612742,,11.55,32.77,0.352,0.356,-0.003,0.444,98.8,114.0
75,2022-23,ORL,Orlando Magic,22200145,2022-11-07,ORL vs. HOU,43.04,87.17,0.494,0.477,0.017,Houston Rockets,HOU,24,24,,23.58,36.92,0.639,0.596,0.043,28.21,48.79,0.578,0.548,0.03,1610612745,,14.83,38.38,0.387,0.36,0.026,0.424,101.8,116.9
69,2022-23,ORL,Orlando Magic,22200132,2022-11-05,ORL vs. SAC,43.68,88.92,0.491,0.477,0.015,Sacramento Kings,SAC,25,25,,23.16,38.4,0.603,0.595,0.008,29.68,52.48,0.566,0.549,0.016,1610612758,,14.0,36.44,0.384,0.365,0.019,0.432,102.5,114.1
71,2022-23,ORL,Orlando Magic,22200118,2022-11-03,ORL vs. GSW,41.58,91.46,0.455,0.476,-0.021,Golden State Warriors,GSW,24,24,,21.54,38.04,0.566,0.59,-0.024,28.46,55.42,0.514,0.546,-0.033,1610612744,,13.13,36.04,0.364,0.359,0.005,0.416,104.2,111.4
73,2022-23,ORL,Orlando Magic,22200105,2022-11-01,ORL @ OKC,42.4,87.68,0.484,0.473,0.011,Oklahoma City Thunder,OKC,25,25,,21.64,35.4,0.611,0.591,0.02,28.96,50.2,0.577,0.544,0.033,1610612760,,13.44,37.48,0.359,0.361,-0.003,0.404,103.6,111.4
81,2022-23,ORL,Orlando Magic,22200093,2022-10-30,ORL @ DAL,43.82,90.18,0.486,0.473,0.013,Dallas Mavericks,DAL,22,22,,24.18,40.05,0.604,0.588,0.015,32.27,57.41,0.562,0.543,0.019,1610612742,,11.55,32.77,0.352,0.356,-0.003,0.444,98.8,114.0
42,2022-23,ORL,Orlando Magic,22200071,2022-10-28,ORL vs. CHA,42.05,90.09,0.467,0.472,-0.005,Charlotte Hornets,CHA,22,22,,24.86,43.0,0.578,0.587,-0.008,31.77,58.45,0.544,0.543,0.001,1610612766,,10.27,31.64,0.325,0.359,-0.034,0.477,103.3,112.6
10,2022-23,ORL,Orlando Magic,22200056,2022-10-26,ORL @ CLE,39.52,83.43,0.474,0.471,0.002,Cleveland Cavaliers,CLE,21,21,,21.52,38.71,0.556,0.587,-0.031,28.29,53.57,0.528,0.543,-0.015,1610612739,,11.24,29.86,0.376,0.356,0.02,0.464,98.0,107.7
23,2022-23,ORL,Orlando Magic,22200046,2022-10-24,ORL @ NYK,41.86,86.73,0.483,0.476,0.007,New York Knicks,NYK,22,22,,21.23,36.68,0.579,0.595,-0.016,28.36,51.73,0.548,0.549,-0.001,1610612752,,13.5,35.0,0.386,0.361,0.025,0.423,99.7,111.8
67,2022-23,ORL,Orlando Magic,22200030,2022-10-22,ORL vs. BOS,41.09,90.26,0.455,0.475,-0.02,Boston Celtics,BOS,23,23,,22.13,37.96,0.583,0.591,-0.008,29.3,54.26,0.54,0.548,-0.008,1610612738,,11.78,36.0,0.327,0.358,-0.031,0.421,100.6,108.8
79,2022-23,ORL,Orlando Magic,22200020,2022-10-21,ORL @ ATL,45.87,90.74,0.506,0.478,0.028,Atlanta Hawks,ATL,23,23,,26.65,43.61,0.611,0.599,0.013,33.48,57.74,0.58,0.553,0.027,1610612737,,12.39,33.0,0.375,0.364,0.011,0.481,103.1,113.6
