,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
20,2021-22,1610612747,LAL,Los Angeles Lakers,0022100945,2022-03-03,LAL @ LAC,L,48.0,41,84,0.488,12,35,0.343,17,22,0.773,9,27,36,26,14.0,8,4,3,17,22,111,-21.0,1,34,34,34,11,41,59,32,33,30,43,33,40,27,40,77,77,20,36,22,48,21,16,20,41,76
21,2021-22,1610612747,LAL,Los Angeles Lakers,0022100931,2022-03-01,LAL vs. DAL,L,48.0,37,82,0.451,14,34,0.412,16,20,0.8,4,33,37,22,12.0,8,6,7,20,19,104,-5.0,1,34,34,34,11,65,68,56,22,37,17,39,51,19,78,46,74,55,16,22,24,71,38,50,62,43
22,2021-22,1610612747,LAL,Los Angeles Lakers,0022100919,2022-02-27,LAL vs. NOP,L,48.0,35,84,0.417,7,34,0.206,18,20,0.9,7,31,38,15,23.0,8,7,3,18,19,95,-28.0,1,34,34,34,11,74,59,70,75,37,79,27,51,4,59,62,69,79,81,22,13,21,22,50,75,79
23,2021-22,1610612747,LAL,Los Angeles Lakers,0022100904,2022-02-25,LAL vs. LAC,L,48.0,39,93,0.419,8,31,0.258,16,21,0.762,13,34,47,18,12.0,8,7,8,17,19,102,-3.0,1,34,34,34,11,54,20,67,71,55,74,39,46,33,9,37,20,76,16,22,13,77,16,50,68,37
24,2021-22,1610612747,LAL,Los Angeles Lakers,0022100884,2022-02-16,LAL vs. UTA,W,48.0,41,86,0.477,10,36,0.278,14,22,0.636,12,32,44,24,12.0,9,7,6,18,22,106,5.0,1,1,1,1,11,41,50,36,57,28,69,52,40,68,16,54,40,39,16,18,13,63,22,20,57,21
25,2021-22,1610612747,LAL,Los Angeles Lakers,0022100854,2022-02-12,LAL @ GSW,L,48.0,41,88,0.466,11,27,0.407,22,33,0.667,12,36,48,25,9.0,5,6,3,24,24,115,-2.0,1,34,34,34,11,41,43,46,45,74,19,14,5,60,16,27,14,28,6,67,24,21,64,12,32,35
26,2021-22,1610612747,LAL,Los Angeles Lakers,0022100829,2022-02-09,LAL @ POR,L,48.0,41,74,0.554,17,37,0.459,6,13,0.462,3,35,38,29,21.0,7,7,3,15,15,105,-2.0,1,34,34,34,11,41,82,2,7,25,6,81,75,82,81,30,69,8,78,41,13,21,8,71,60,35
27,2021-22,1610612747,LAL,Los Angeles Lakers,0022100822,2022-02-08,LAL vs. MIL,L,48.0,44,85,0.518,10,32,0.313,18,30,0.6,12,29,41,28,16.0,7,6,4,20,24,116,-15.0,1,34,34,34,11,27,56,14,57,47,52,27,11,77,16,74,57,15,51,41,24,36,38,12,28,67
28,2021-22,1610612747,LAL,Los Angeles Lakers,0022100799,2022-02-05,LAL vs. NYK,W,53.0,48,102,0.471,9,34,0.265,17,28,0.607,14,43,57,29,13.0,8,7,4,23,26,122,7.0,1,1,1,1,2,9,2,43,63,37,73,33,23,76,3,3,2,8,27,22,13,36,58,4,13,19
29,2021-22,1610612747,LAL,Los Angeles Lakers,0022100786,2022-02-03,LAL @ LAC,L,48.0,41,88,0.466,11,29,0.379,17,25,0.68,11,33,44,19,11.0,6,6,6,13,22,110,-1.0,1,34,34,34,11,41,43,46,45,69,30,33,29,59,29,46,40,71,12,57,24,63,1,20,44,34
30,2021-22,1610612747,LAL,Los Angeles Lakers,0022100781,2022-02-02,LAL vs. POR,W,48.0,33,78,0.423,11,30,0.367,22,33,0.667,12,41,53,25,17.0,8,7,3,18,28,99,5.0,1,1,1,1,11,79,78,66,45,61,35,14,5,60,16,9,4,28,58,22,13,21,22,3,72,21
31,2021-22,1610612747,LAL,Los Angeles Lakers,0022100751,2022-01-30,LAL @ ATL,L,48.0,47,87,0.54,15,35,0.429,12,23,0.522,6,32,38,29,13.0,5,2,0,24,21,121,-8.0,1,34,34,34,11,14,46,5,13,30,14,66,34,80,70,54,69,8,27,67,74,1,64,30,16,54
32,2021-22,1610612747,LAL,Los Angeles Lakers,0022100735,2022-01-28,LAL @ CHA,L,48.0,38,91,0.418,15,40,0.375,23,32,0.719,12,32,44,19,7.0,7,3,5,23,24,114,-3.0,1,34,34,34,11,63,30,69,13,19,31,10,7,45,16,54,40,71,2,41,60,53,58,12,36,37
33,2021-22,1610612747,LAL,Los Angeles Lakers,0022100733,2022-01-27,LAL @ PHI,L,48.0,36,88,0.409,6,29,0.207,9,9,1.0,9,33,42,19,19.0,7,9,5,16,14,87,-18.0,1,34,34,34,11,67,43,74,78,69,78,77,81,1,40,46,53,71,68,41,4,53,12,72,81,70
34,2021-22,1610612747,LAL,Los Angeles Lakers,0022100718,2022-01-25,LAL @ BKN,W,48.0,42,89,0.472,12,38,0.316,10,10,1.0,5,28,33,23,10.0,12,9,2,19,12,106,10.0,1,1,1,1,11,35,40,41,33,23,50,71,79,1,75,75,80,48,10,4,4,7,29,80,57,12
35,2021-22,1610612747,LAL,Los Angeles Lakers,0022100700,2022-01-23,LAL @ MIA,L,48.0,36,79,0.456,11,40,0.275,24,30,0.8,7,31,38,20,18.0,7,1,3,20,31,107,-6.0,1,34,34,34,11,67,76,52,45,19,70,9,11,19,59,62,69,63,63,41,80,21,38,2,55,47
36,2021-22,1610612747,LAL,Los Angeles Lakers,0022100685,2022-01-21,LAL @ ORL,W,48.0,42,85,0.494,13,30,0.433,19,23,0.826,8,37,45,23,19.0,12,4,9,24,21,116,11.0,1,1,1,1,11,35,56,28,27,61,13,25,34,14,53,20,33,48,68,4,48,79,64,30,28,10
37,2021-22,1610612747,LAL,Los Angeles Lakers,0022100680,2022-01-19,LAL vs. IND,L,48.0,40,90,0.444,11,34,0.324,13,18,0.722,12,28,40,23,11.0,4,7,8,18,22,104,-7.0,1,34,34,34,11,50,36,59,45,37,47,60,62,44,16,75,62,48,12,76,13,77,22,20,62,49
38,2021-22,1610612747,LAL,Los Angeles Lakers,0022100665,2022-01-17,LAL vs. UTA,W,48.0,38,86,0.442,11,37,0.297,14,23,0.609,10,35,45,15,13.0,7,5,6,19,21,101,6.0,1,1,1,1,11,63,50,62,45,25,58,52,34,75,36,30,33,79,27,41,38,63,29,30,70,20
39,2021-22,1610612747,LAL,Los Angeles Lakers,0022100649,2022-01-15,LAL @ DEN,L,48.0,36,82,0.439,10,30,0.333,14,19,0.737,8,33,41,21,11.0,4,3,2,15,17,96,-37.0,1,34,34,34,11,67,68,63,57,61,46,52,58,43,53,46,57,59,12,76,60,7,8,64,74,82
40,2021-22,1610612747,LAL,Los Angeles Lakers,0022100626,2022-01-12,LAL @ SAC,L,48.0,42,98,0.429,16,47,0.34,16,24,0.667,15,30,45,25,9.0,6,3,7,19,20,116,-9.0,1,34,34,34,11,35,7,65,9,1,45,39,31,60,2,67,33,28,6,57,60,71,29,42,28,59
