,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
58,2021-22,1610612748,MIA,Miami Heat,0022100344,2021-12-04,MIA @ MIL,L,48.0,34,84,0.405,17,43,0.395,17,24,0.708,9,30,39,29,15.0,6,5,6,17,22,102,-22.0,1,54,54,54,5,73,41,69,17,14,32,40,32,69,43,60,53,15,41,47,13,64,12,28,64,80
59,2021-22,1610612748,MIA,Miami Heat,0022100333,2021-12-03,MIA @ IND,W,48.0,43,81,0.531,16,34,0.471,11,13,0.846,9,29,38,24,13.0,5,6,3,22,19,113,9.0,1,1,1,1,5,16,55,11,21,42,12,67,69,30,43,65,61,52,26,62,2,23,51,45,31,32
60,2021-22,1610612748,MIA,Miami Heat,0022100323,2021-12-01,MIA vs. CLE,L,48.0,32,85,0.376,12,37,0.324,9,13,0.692,9,19,28,21,13.0,8,4,14,17,15,85,-26.0,1,54,54,54,5,78,35,81,47,30,59,77,69,72,43,82,82,67,26,28,25,82,12,73,81,81
61,2021-22,1610612748,MIA,Miami Heat,0022100306,2021-11-29,MIA vs. DEN,L,48.0,43,91,0.473,15,44,0.341,10,15,0.667,12,27,39,32,9.0,2,1,1,18,18,111,-9.0,1,54,54,54,5,16,14,40,26,9,55,73,64,76,17,76,53,3,5,80,63,4,18,57,42,66
62,2021-22,1610612748,MIA,Miami Heat,0022100296,2021-11-27,MIA @ CHI,W,48.0,37,86,0.43,14,40,0.35,19,22,0.864,9,27,36,23,10.0,13,1,4,19,20,107,3.0,1,1,1,1,5,56,31,62,34,23,50,32,36,24,43,76,72,56,9,4,63,37,26,39,50,51
63,2021-22,1610612748,MIA,Miami Heat,0022100274,2021-11-24,MIA @ MIN,L,48.0,33,74,0.446,15,42,0.357,20,29,0.69,4,36,40,25,21.0,6,2,7,25,26,101,-12.0,1,54,54,54,5,75,76,56,26,17,47,26,11,73,77,27,52,44,76,47,52,74,65,10,65,72
64,2021-22,1610612748,MIA,Miami Heat,0022100263,2021-11-23,MIA @ DET,W,48.0,35,76,0.461,9,29,0.31,21,29,0.724,12,39,51,22,17.0,9,3,1,19,23,100,8.0,1,1,1,1,5,64,72,48,69,69,63,21,11,66,17,11,11,63,59,18,36,4,26,21,67,34
65,2021-22,1610612748,MIA,Miami Heat,0022100241,2021-11-20,MIA @ WAS,L,48.0,38,81,0.469,7,27,0.259,17,20,0.85,10,27,37,21,14.0,7,3,2,26,19,100,-3.0,1,54,54,54,5,48,55,45,79,74,76,40,42,29,34,76,68,67,32,40,36,14,74,45,67,57
66,2021-22,1610612748,MIA,Miami Heat,0022100225,2021-11-18,MIA vs. WAS,W,48.0,41,82,0.5,10,26,0.385,20,24,0.833,7,34,41,27,6.0,10,1,3,13,19,112,15.0,1,1,1,1,5,27,49,18,60,77,37,26,32,38,61,38,49,29,1,14,63,23,2,45,38,16
67,2021-22,1610612748,MIA,Miami Heat,0022100217,2021-11-17,MIA vs. NOP,W,48.0,42,87,0.483,15,40,0.375,14,17,0.824,10,29,39,29,11.0,6,2,3,25,21,113,15.0,1,1,1,1,5,24,28,33,26,23,40,52,57,41,34,65,53,15,15,47,52,23,65,35,31,16
68,2021-22,1610612748,MIA,Miami Heat,0022100207,2021-11-15,MIA @ OKC,W,48.0,37,82,0.451,18,40,0.45,11,13,0.846,8,37,45,22,19.0,11,5,10,13,15,103,13.0,1,1,1,1,5,56,49,52,12,23,20,67,69,30,54,22,32,63,71,11,13,81,2,73,62,23
69,2021-22,1610612748,MIA,Miami Heat,0022100185,2021-11-13,MIA @ UTA,W,48.0,42,85,0.494,13,33,0.394,14,16,0.875,13,35,48,23,21.0,6,3,2,25,19,111,6.0,1,1,1,1,5,24,35,26,40,49,33,52,62,21,13,34,24,56,76,47,36,14,65,45,42,39
70,2021-22,1610612748,MIA,Miami Heat,0022100173,2021-11-11,MIA @ LAC,L,48.0,43,97,0.443,9,41,0.22,14,17,0.824,18,32,50,18,15.0,9,4,9,21,14,109,-3.0,1,54,54,54,5,16,4,58,69,20,81,52,57,41,3,46,14,79,41,18,25,79,43,78,47,57
71,2021-22,1610612748,MIA,Miami Heat,0022100170,2021-11-10,MIA @ LAL,L,53.0,40,96,0.417,10,37,0.27,27,35,0.771,11,36,47,26,14.0,14,2,6,25,27,117,-3.0,1,54,54,54,3,37,6,65,60,30,74,3,3,53,22,27,28,35,32,1,52,64,65,6,21,57
72,2021-22,1610612748,MIA,Miami Heat,0022100151,2021-11-08,MIA @ DEN,L,48.0,31,78,0.397,13,36,0.361,21,25,0.84,6,31,37,22,13.0,3,3,5,20,23,96,-17.0,1,54,54,54,5,79,65,75,40,34,46,21,26,35,67,54,68,63,26,76,36,49,38,21,72,77
73,2021-22,1610612748,MIA,Miami Heat,0022100134,2021-11-06,MIA vs. UTA,W,48.0,47,78,0.603,11,21,0.524,13,17,0.765,7,29,36,30,14.0,3,1,3,18,19,118,3.0,1,1,1,1,5,5,65,1,55,82,5,59,57,57,61,65,72,8,32,76,63,23,18,45,19,51
74,2021-22,1610612748,MIA,Miami Heat,0022100121,2021-11-04,MIA vs. BOS,L,48.0,28,81,0.346,9,41,0.22,13,19,0.684,13,32,45,18,18.0,8,0,4,19,16,78,-17.0,1,54,54,54,5,81,55,82,69,20,81,59,46,74,13,46,32,79,64,28,80,37,26,69,82,77
75,2021-22,1610612748,MIA,Miami Heat,0022100104,2021-11-02,MIA @ DAL,W,48.0,43,83,0.518,13,25,0.52,26,30,0.867,9,36,45,25,7.0,6,5,3,25,21,125,15.0,1,1,1,1,5,16,44,16,40,79,6,5,8,22,43,27,32,44,3,47,13,23,65,35,6,16
76,2021-22,1610612748,MIA,Miami Heat,0022100084,2021-10-30,MIA @ MEM,W,48.0,46,88,0.523,21,37,0.568,16,19,0.842,11,39,50,31,18.0,12,2,7,17,17,129,26.0,1,1,1,1,5,8,23,12,5,30,1,47,46,33,22,11,14,5,64,7,52,74,12,64,4,4
77,2021-22,1610612748,MIA,Miami Heat,0022100073,2021-10-29,MIA vs. CHA,W,48.0,43,91,0.473,9,35,0.257,19,19,1.0,16,44,60,23,18.0,6,3,6,20,17,114,15.0,1,1,1,1,5,16,14,40,69,36,78,32,46,1,6,4,3,56,64,47,36,64,38,64,29,16
78,2021-22,1610612748,MIA,Miami Heat,0022100057,2021-10-27,MIA @ BKN,W,48.0,38,96,0.396,8,29,0.276,22,26,0.846,17,45,62,21,15.0,6,2,7,19,24,106,13.0,1,1,1,1,5,48,6,76,77,69,70,15,23,30,5,2,1,67,41,47,52,74,26,14,52,23
79,2021-22,1610612748,MIA,Miami Heat,0022100045,2021-10-25,MIA vs. ORL,W,48.0,41,87,0.471,6,27,0.222,19,19,1.0,9,33,42,28,11.0,10,2,6,19,22,107,17.0,1,1,1,1,5,27,28,42,81,74,80,32,46,1,43,41,43,20,15,14,52,64,26,28,50,12
80,2021-22,1610612748,MIA,Miami Heat,0022100028,2021-10-23,MIA @ IND,L,53.0,35,91,0.385,9,33,0.273,12,14,0.857,10,45,55,18,22.0,4,2,5,25,18,91,-11.0,1,54,54,54,3,64,14,78,69,49,71,64,66,27,34,2,6,79,78,69,52,49,65,57,77,69
81,2021-22,1610612748,MIA,Miami Heat,0022100015,2021-10-21,MIA vs. MIL,W,48.0,51,96,0.531,15,35,0.429,20,31,0.645,11,47,58,28,11.0,8,2,0,26,26,137,42.0,1,1,1,1,5,1,6,10,26,36,25,26,6,78,22,1,4,20,15,28,52,1,74,10,2,1
